event_id,module(equipment),start_datetime,end_datetime,point_count,duration_seconds,minimum_powerfactor,average_powerfactor,iqr_detected,ewma_detected,if_detected,max_model_agreement
EWMA-000216,15(예비건조기),2024-12-02 05:24:10,2024-12-02 05:24:10,1,5,65.793335,65.793335,1,1,0,2
EWMA-000217,15(예비건조기),2024-12-02 05:25:10,2024-12-02 05:25:10,1,5,65.53,65.53,1,1,0,2
EWMA-000218,15(예비건조기),2024-12-02 05:33:55,2024-12-02 05:33:55,1,5,65.55334,65.55334,1,1,1,3
EWMA-000219,15(예비건조기),2024-12-02 05:34:20,2024-12-02 05:34:20,1,5,68.88333,68.88333,1,1,1,3
EWMA-000220,15(예비건조기),2024-12-02 05:42:40,2024-12-02 05:42:40,1,5,61.186665,61.186665,1,1,0,2
EWMA-000221,15(예비건조기),2024-12-02 05:50:50,2024-12-02 05:50:50,1,5,66.39333,66.39333,1,1,1,3
EWMA-000222,15(예비건조기),2024-12-02 05:53:40,2024-12-02 05:53:40,1,5,62.173336,62.173336,1,1,1,3
EWMA-000223,15(예비건조기),2024-12-02 05:54:00,2024-12-02 05:54:00,1,5,64.32333,64.32333,1,1,1,3
EWMA-000224,15(예비건조기),2024-12-02 05:58:45,2024-12-02 05:58:45,1,5,69.636665,69.636665,1,1,0,2
EWMA-000225,15(예비건조기),2024-12-02 06:08:40,2024-12-02 06:08:40,1,5,65.47666,65.47666,1,1,0,2
EWMA-000226,15(예비건조기),2024-12-02 06:11:15,2024-12-02 06:11:15,1,5,67.06333,67.06333,1,1,0,2
EWMA-000227,15(예비건조기),2024-12-02 06:20:00,2024-12-02 06:20:00,1,5,65.53333,65.53333,1,1,1,3
EWMA-000228,15(예비건조기),2024-12-02 06:26:15,2024-12-02 06:26:15,1,5,68.36667,68.36667,1,1,1,3
EWMA-000229,15(예비건조기),2024-12-02 06:27:50,2024-12-02 06:27:50,1,5,69.74334,69.74334,0,1,0,1
EWMA-000230,15(예비건조기),2024-12-02 06:32:25,2024-12-02 06:32:25,1,5,65.76333,65.76333,1,1,0,2
EWMA-000231,15(예비건조기),2024-12-02 06:42:50,2024-12-02 06:42:50,1,5,68.363335,68.363335,0,1,0,1
EWMA-000232,15(예비건조기),2024-12-02 06:44:30,2024-12-02 06:44:30,1,5,69.28,69.28,1,1,1,3
EWMA-000233,15(예비건조기),2024-12-02 06:53:00,2024-12-02 06:53:00,1,5,68.236664,68.236664,1,1,1,3
EWMA-000234,15(예비건조기),2024-12-02 07:02:15,2024-12-02 07:02:15,1,5,68.15,68.15,1,1,1,3
EWMA-000235,15(예비건조기),2024-12-02 07:05:00,2024-12-02 07:05:00,1,5,67.670006,67.670006,0,1,0,1
EWMA-000236,15(예비건조기),2024-12-02 07:07:05,2024-12-02 07:07:05,1,5,68.886665,68.886665,1,1,1,3
EWMA-000237,15(예비건조기),2024-12-02 07:25:30,2024-12-02 07:25:30,1,5,64.76333,64.76333,1,1,1,3
EWMA-000238,15(예비건조기),2024-12-02 07:28:25,2024-12-02 07:28:25,1,5,67.119995,67.119995,1,1,1,3
EWMA-000239,15(예비건조기),2024-12-02 08:16:10,2024-12-02 08:16:10,1,5,66.57667,66.57667,1,1,0,2
EWMA-000240,15(예비건조기),2024-12-02 08:27:50,2024-12-02 08:27:50,1,5,70.12333,70.12333,0,1,1,2
EWMA-000241,15(예비건조기),2024-12-02 08:42:05,2024-12-02 08:42:05,1,5,67.723335,67.723335,0,1,1,2
EWMA-000242,15(예비건조기),2024-12-02 09:01:50,2024-12-02 09:01:50,1,5,62.100002,62.100002,1,1,1,3
EWMA-000243,15(예비건조기),2024-12-02 09:18:35,2024-12-02 09:18:35,1,5,64.07333,64.07333,1,1,1,3
EWMA-000244,15(예비건조기),2024-12-02 09:45:45,2024-12-02 09:45:45,1,5,70.10333,70.10333,0,1,0,1
EWMA-000245,15(예비건조기),2024-12-02 09:48:20,2024-12-02 09:48:20,1,5,67.00666,67.00666,1,1,1,3
EWMA-000246,15(예비건조기),2024-12-02 10:05:20,2024-12-02 10:05:20,1,5,64.049995,64.049995,1,1,1,3
EWMA-000247,15(예비건조기),2024-12-02 10:10:15,2024-12-02 10:10:15,1,5,62.823334,62.823334,1,1,1,3
EWMA-000248,15(예비건조기),2024-12-02 10:14:05,2024-12-02 10:14:05,1,5,65.02334,65.02334,1,1,0,2
EWMA-000249,15(예비건조기),2024-12-02 10:22:30,2024-12-02 10:22:30,1,5,67.51333,67.51333,1,1,1,3
EWMA-000250,15(예비건조기),2024-12-02 11:01:00,2024-12-02 11:01:00,1,5,67.753334,67.753334,1,1,0,2
EWMA-000251,15(예비건조기),2024-12-02 11:02:10,2024-12-02 11:02:10,1,5,65.16334,65.16334,1,1,1,3
EWMA-000252,15(예비건조기),2024-12-02 11:10:55,2024-12-02 11:10:55,1,5,65.026665,65.026665,1,1,0,2
EWMA-000253,15(예비건조기),2024-12-02 11:14:55,2024-12-02 11:14:55,1,5,68.433334,68.433334,0,1,0,1
EWMA-000254,15(예비건조기),2024-12-02 11:23:10,2024-12-02 11:23:10,1,5,72.386665,72.386665,0,1,1,2
EWMA-000255,15(예비건조기),2024-12-02 11:23:50,2024-12-02 11:23:50,1,5,67.613335,67.613335,1,1,1,3
EWMA-000256,15(예비건조기),2024-12-02 11:35:10,2024-12-02 11:35:10,1,5,64.23334,64.23334,1,1,1,3
EWMA-000257,15(예비건조기),2024-12-02 11:35:45,2024-12-02 11:35:45,1,5,67.036674,67.036674,1,1,0,2
EWMA-000258,15(예비건조기),2024-12-02 11:46:20,2024-12-02 11:46:20,1,5,66.60667,66.60667,1,1,1,3
EWMA-000259,15(예비건조기),2024-12-02 11:49:20,2024-12-02 11:49:20,1,5,64.07667,64.07667,1,1,1,3
EWMA-000260,15(예비건조기),2024-12-02 11:53:05,2024-12-02 11:53:05,1,5,65.200005,65.200005,1,1,1,3
EWMA-000261,15(예비건조기),2024-12-02 12:14:05,2024-12-02 12:14:05,1,5,63.603333,63.603333,1,1,1,3
EWMA-000262,15(예비건조기),2024-12-02 12:40:10,2024-12-02 12:40:10,1,5,64.253334,64.253334,1,1,0,2
EWMA-000263,15(예비건조기),2024-12-02 12:43:00,2024-12-02 12:43:00,1,5,68.76,68.76,1,1,0,2
EWMA-000264,15(예비건조기),2024-12-02 12:48:55,2024-12-02 12:48:55,1,5,64.91334,64.91334,1,1,0,2
EWMA-000265,15(예비건조기),2024-12-02 12:55:00,2024-12-02 12:55:00,1,5,69.863335,69.863335,0,1,1,2
EWMA-000266,15(예비건조기),2024-12-02 13:07:50,2024-12-02 13:07:50,1,5,68.17333,68.17333,1,1,1,3
EWMA-000267,15(예비건조기),2024-12-02 13:24:00,2024-12-02 13:24:00,1,5,70.03333,70.03333,1,1,0,2
EWMA-000268,15(예비건조기),2024-12-02 13:28:45,2024-12-02 13:28:45,1,5,69.58666,69.58666,1,1,1,3
EWMA-000269,15(예비건조기),2024-12-02 13:35:55,2024-12-02 13:35:55,1,5,68.763336,68.763336,1,1,1,3
EWMA-000270,15(예비건조기),2024-12-02 13:46:35,2024-12-02 13:46:35,1,5,68.18,68.18,0,1,1,2
EWMA-000271,15(예비건조기),2024-12-02 13:47:55,2024-12-02 13:47:55,1,5,70.04667,70.04667,1,1,1,3
EWMA-000272,15(예비건조기),2024-12-02 13:51:25,2024-12-02 13:51:25,1,5,64.89,64.89,1,1,1,3
EWMA-000273,15(예비건조기),2024-12-02 13:56:30,2024-12-02 13:56:30,1,5,67.549995,67.549995,1,1,1,3
EWMA-000274,15(예비건조기),2024-12-02 14:00:40,2024-12-02 14:00:40,1,5,66.11666,66.11666,1,1,1,3
EWMA-000275,15(예비건조기),2024-12-02 14:19:30,2024-12-02 14:19:30,1,5,66.60334,66.60334,1,1,0,2
EWMA-000276,15(예비건조기),2024-12-02 14:19:45,2024-12-02 14:19:45,1,5,68.32666,68.32666,1,1,0,2
EWMA-000277,15(예비건조기),2024-12-02 14:34:30,2024-12-02 14:34:30,1,5,67.11667,67.11667,1,1,0,2
EWMA-000278,15(예비건조기),2024-12-02 14:44:00,2024-12-02 14:44:00,1,5,66.013336,66.013336,1,1,1,3
EWMA-000279,15(예비건조기),2024-12-02 14:46:15,2024-12-02 14:46:15,1,5,69.59,69.59,0,1,1,2
EWMA-000280,15(예비건조기),2024-12-02 14:48:25,2024-12-02 14:48:25,1,5,68.083336,68.083336,1,1,0,2
EWMA-000281,15(예비건조기),2024-12-02 14:50:45,2024-12-02 14:50:45,1,5,70.026665,70.026665,0,1,0,1
EWMA-000282,15(예비건조기),2024-12-02 14:54:55,2024-12-02 14:54:55,1,5,66.77,66.77,1,1,0,2
EWMA-000283,15(예비건조기),2024-12-02 14:55:20,2024-12-02 14:55:20,1,5,69.21334,69.21334,1,1,0,2
EWMA-000284,15(예비건조기),2024-12-02 14:57:05,2024-12-02 14:57:05,1,5,71.08667,71.08667,0,1,0,1
EWMA-000285,15(예비건조기),2024-12-02 15:15:55,2024-12-02 15:15:55,1,5,68.52,68.52,1,1,0,2
EWMA-000286,15(예비건조기),2024-12-02 15:32:25,2024-12-02 15:32:25,1,5,66.486664,66.486664,1,1,1,3
EWMA-000287,15(예비건조기),2024-12-02 15:53:35,2024-12-02 15:53:35,1,5,64.04,64.04,1,1,1,3
EWMA-000288,15(예비건조기),2024-12-02 16:03:05,2024-12-02 16:03:05,1,5,64.30666,64.30666,1,1,1,3
EWMA-000289,15(예비건조기),2024-12-02 16:06:05,2024-12-02 16:06:05,1,5,66.939995,66.939995,1,1,1,3
EWMA-000290,15(예비건조기),2024-12-02 16:07:30,2024-12-02 16:07:30,1,5,65.27,65.27,1,1,1,3
EWMA-000291,15(예비건조기),2024-12-02 16:10:10,2024-12-02 16:10:10,1,5,68.170006,68.170006,1,1,1,3
EWMA-000292,15(예비건조기),2024-12-02 16:30:30,2024-12-02 16:30:30,1,5,62.599995,62.599995,1,1,1,3
EWMA-000293,15(예비건조기),2024-12-02 16:34:30,2024-12-02 16:34:30,1,5,66.97,66.97,1,1,1,3
EWMA-000294,15(예비건조기),2024-12-02 16:39:45,2024-12-02 16:39:45,1,5,64.060005,64.060005,1,1,1,3
EWMA-000295,15(예비건조기),2024-12-02 16:42:50,2024-12-02 16:42:50,1,5,65.886665,65.886665,1,1,1,3
EWMA-000296,15(예비건조기),2024-12-02 16:49:35,2024-12-02 16:49:35,1,5,68.26666,68.26666,1,1,1,3
EWMA-000297,15(예비건조기),2024-12-02 16:50:40,2024-12-02 16:50:40,1,5,67.55666,67.55666,1,1,1,3
EWMA-000298,15(예비건조기),2024-12-02 17:11:30,2024-12-02 17:11:30,1,5,65.043335,65.043335,1,1,0,2
EWMA-000299,15(예비건조기),2024-12-02 17:16:35,2024-12-02 17:16:35,1,5,67.78,67.78,1,1,0,2
EWMA-000300,15(예비건조기),2024-12-02 17:26:45,2024-12-02 17:26:45,1,5,67.46334,67.46334,1,1,1,3
EWMA-000301,15(예비건조기),2024-12-02 17:33:20,2024-12-02 17:33:20,1,5,64.78,64.78,1,1,1,3
EWMA-000302,15(예비건조기),2024-12-02 17:37:15,2024-12-02 17:37:15,1,5,73.47,73.47,0,1,0,1
EWMA-000303,15(예비건조기),2024-12-02 17:37:30,2024-12-02 17:37:30,1,5,69.46667,69.46667,1,1,0,2
EWMA-000304,15(예비건조기),2024-12-02 17:38:10,2024-12-02 17:38:10,1,5,70.27334,70.27334,0,1,0,1
EWMA-000305,15(예비건조기),2024-12-02 17:38:20,2024-12-02 17:38:20,1,5,67.10333,67.10333,1,1,0,2
EWMA-000306,15(예비건조기),2024-12-02 17:52:20,2024-12-02 17:52:20,1,5,67.06333,67.06333,1,1,1,3
EWMA-000307,15(예비건조기),2024-12-02 18:05:50,2024-12-02 18:05:50,1,5,67.57,67.57,1,1,1,3
EWMA-000308,15(예비건조기),2024-12-02 18:26:30,2024-12-02 18:26:30,1,5,64.89333,64.89333,1,1,1,3
EWMA-000309,15(예비건조기),2024-12-02 18:33:30,2024-12-02 18:33:30,1,5,69.37,69.37,0,1,0,1
EWMA-000310,15(예비건조기),2024-12-02 19:17:25,2024-12-02 19:17:25,1,5,66.93667,66.93667,1,1,1,3
EWMA-000311,15(예비건조기),2024-12-02 19:43:40,2024-12-02 19:43:40,1,5,66.74333,66.74333,0,1,0,1
EWMA-000312,15(예비건조기),2024-12-02 19:59:45,2024-12-02 19:59:45,1,5,65.69334,65.69334,1,1,1,3
EWMA-000313,15(예비건조기),2024-12-02 20:07:35,2024-12-02 20:07:35,1,5,69.12666,69.12666,1,1,1,3
EWMA-000314,15(예비건조기),2024-12-02 21:13:35,2024-12-02 21:13:35,1,5,67.973335,67.973335,1,1,1,3
EWMA-000315,15(예비건조기),2024-12-02 21:27:25,2024-12-02 21:27:25,1,5,65.59,65.59,1,1,1,3
EWMA-000316,15(예비건조기),2024-12-02 21:33:45,2024-12-02 21:33:45,1,5,67.22,67.22,1,1,0,2
EWMA-000317,15(예비건조기),2024-12-02 21:35:20,2024-12-02 21:35:20,1,5,67.65667,67.65667,0,1,1,2
EWMA-000318,15(예비건조기),2024-12-02 21:40:40,2024-12-02 21:40:40,1,5,63.869995,63.869995,1,1,1,3
EWMA-000319,15(예비건조기),2024-12-02 21:56:50,2024-12-02 21:56:50,1,5,69.13333,69.13333,1,1,0,2
EWMA-000320,15(예비건조기),2024-12-02 22:02:55,2024-12-02 22:02:55,1,5,64.51,64.51,1,1,0,2
EWMA-000321,15(예비건조기),2024-12-02 22:10:35,2024-12-02 22:10:35,1,5,70.63333,70.63333,0,1,0,1
EWMA-000322,15(예비건조기),2024-12-02 22:15:50,2024-12-02 22:15:50,1,5,68.903336,68.903336,0,1,0,1
EWMA-000323,15(예비건조기),2024-12-02 22:17:55,2024-12-02 22:17:55,1,5,64.83667,64.83667,1,1,1,3
EWMA-000324,15(예비건조기),2024-12-02 22:23:10,2024-12-02 22:23:10,1,5,65.87667,65.87667,1,1,1,3
EWMA-000325,15(예비건조기),2024-12-02 22:23:55,2024-12-02 22:23:55,1,5,72.22666,72.22666,0,1,0,1
EWMA-000326,15(예비건조기),2024-12-02 22:32:15,2024-12-02 22:32:15,1,5,69.07333,69.07333,1,1,1,3
EWMA-000327,15(예비건조기),2024-12-02 22:51:55,2024-12-02 22:51:55,1,5,72.263336,72.263336,0,1,0,1
EWMA-000328,15(예비건조기),2024-12-02 23:05:10,2024-12-02 23:05:10,1,5,66.05334,66.05334,1,1,1,3
EWMA-000329,15(예비건조기),2024-12-02 23:20:35,2024-12-02 23:20:35,1,5,63.543335,63.543335,1,1,1,3
EWMA-000330,15(예비건조기),2024-12-02 23:25:20,2024-12-02 23:25:20,1,5,65.83666,65.83666,1,1,1,3
EWMA-000331,15(예비건조기),2024-12-02 23:29:05,2024-12-02 23:29:05,1,5,68.22667,68.22667,1,1,1,3
EWMA-000332,15(예비건조기),2024-12-02 23:34:45,2024-12-02 23:34:45,1,5,69.22,69.22,1,1,1,3
EWMA-000333,15(예비건조기),2024-12-02 23:42:30,2024-12-02 23:42:30,1,5,62.396667,62.396667,1,1,1,3
EWMA-000334,15(예비건조기),2024-12-02 23:48:00,2024-12-02 23:48:00,1,5,70.42667,70.42667,1,1,1,3
EWMA-000335,15(예비건조기),2024-12-03 00:07:25,2024-12-03 00:07:25,1,5,65.886665,65.886665,1,1,1,3
EWMA-000336,15(예비건조기),2024-12-03 00:17:45,2024-12-03 00:17:45,1,5,68.53333,68.53333,0,1,0,1
EWMA-000337,15(예비건조기),2024-12-03 00:22:05,2024-12-03 00:22:05,1,5,67.96667,67.96667,1,1,1,3
EWMA-000338,15(예비건조기),2024-12-03 00:29:05,2024-12-03 00:29:05,1,5,72.979996,72.979996,0,1,0,1
EWMA-000339,15(예비건조기),2024-12-03 00:54:05,2024-12-03 00:54:05,1,5,67.32666,67.32666,1,1,1,3
EWMA-000340,15(예비건조기),2024-12-03 00:54:35,2024-12-03 00:54:35,1,5,67.026665,67.026665,1,1,1,3
EWMA-000341,15(예비건조기),2024-12-03 00:56:50,2024-12-03 00:56:50,1,5,71.49,71.49,0,1,1,2
EWMA-000342,15(예비건조기),2024-12-03 00:57:05,2024-12-03 00:57:05,1,5,66.62,66.62,1,1,0,2
EWMA-000343,15(예비건조기),2024-12-03 00:58:10,2024-12-03 00:58:10,1,5,64.96333,64.96333,1,1,1,3
EWMA-000344,15(예비건조기),2024-12-03 00:59:10,2024-12-03 00:59:10,1,5,71.01,71.01,0,1,1,2
EWMA-000345,15(예비건조기),2024-12-03 01:00:35,2024-12-03 01:00:35,1,5,66.003334,66.003334,1,1,1,3
EWMA-000346,15(예비건조기),2024-12-03 01:04:15,2024-12-03 01:04:15,1,5,70.229996,70.229996,1,1,0,2
EWMA-000347,15(예비건조기),2024-12-03 01:38:00,2024-12-03 01:38:00,1,5,69.41333,69.41333,0,1,1,2
EWMA-000348,15(예비건조기),2024-12-03 01:46:45,2024-12-03 01:46:45,1,5,68.27334,68.27334,1,1,1,3
EWMA-000349,15(예비건조기),2024-12-03 01:52:10,2024-12-03 01:52:10,1,5,70.10333,70.10333,0,1,0,1
EWMA-000350,15(예비건조기),2024-12-03 01:56:00,2024-12-03 01:56:00,1,5,66.24,66.24,1,1,1,3
EWMA-000351,15(예비건조기),2024-12-03 02:04:25,2024-12-03 02:04:30,2,10,67.72,67.850006,1,1,1,3
EWMA-000352,15(예비건조기),2024-12-03 02:08:30,2024-12-03 02:08:30,1,5,71.72666,71.72666,0,1,1,2
EWMA-000353,15(예비건조기),2024-12-03 02:33:40,2024-12-03 02:33:40,1,5,67.299995,67.299995,1,1,0,2
EWMA-000354,15(예비건조기),2024-12-03 02:51:35,2024-12-03 02:51:35,1,5,72.43,72.43,0,1,0,1
EWMA-000355,15(예비건조기),2024-12-03 03:25:05,2024-12-03 03:25:05,1,5,68.98334,68.98334,1,1,1,3
EWMA-000356,15(예비건조기),2024-12-03 03:38:15,2024-12-03 03:38:15,1,5,64.46667,64.46667,1,1,1,3
EWMA-000357,15(예비건조기),2024-12-03 03:40:15,2024-12-03 03:40:15,1,5,63.459995,63.459995,1,1,1,3
EWMA-000358,15(예비건조기),2024-12-03 03:41:00,2024-12-03 03:41:00,1,5,67.15,67.15,1,1,1,3
EWMA-000359,15(예비건조기),2024-12-03 03:55:25,2024-12-03 03:55:25,1,5,66.13,66.13,1,1,1,3
EWMA-000360,15(예비건조기),2024-12-03 04:00:20,2024-12-03 04:00:20,1,5,73.44666,73.44666,0,1,0,1
EWMA-000361,15(예비건조기),2024-12-03 04:02:00,2024-12-03 04:02:00,1,5,65.93334,65.93334,1,1,1,3
EWMA-000362,15(예비건조기),2024-12-03 04:06:10,2024-12-03 04:06:10,1,5,65.46667,65.46667,1,1,1,3
EWMA-000363,15(예비건조기),2024-12-03 04:09:25,2024-12-03 04:09:25,1,5,64.840004,64.840004,1,1,0,2
EWMA-000364,15(예비건조기),2024-12-03 04:19:10,2024-12-03 04:19:10,1,5,66.88,66.88,1,1,1,3
EWMA-000365,15(예비건조기),2024-12-03 04:23:30,2024-12-03 04:23:30,1,5,66.23333,66.23333,1,1,1,3
EWMA-000366,15(예비건조기),2024-12-03 04:27:25,2024-12-03 04:27:25,1,5,69.59333,69.59333,1,1,0,2
EWMA-000367,15(예비건조기),2024-12-03 05:06:20,2024-12-03 05:06:20,1,5,62.34667,62.34667,1,1,1,3
EWMA-000368,15(예비건조기),2024-12-03 05:08:10,2024-12-03 05:08:10,1,5,70.68667,70.68667,0,1,0,1
EWMA-000369,15(예비건조기),2024-12-03 05:11:30,2024-12-03 05:11:30,1,5,69.213326,69.213326,0,1,1,2
EWMA-000370,15(예비건조기),2024-12-03 05:13:45,2024-12-03 05:13:45,1,5,67.43667,67.43667,1,1,1,3
EWMA-000371,15(예비건조기),2024-12-03 05:22:05,2024-12-03 05:22:05,1,5,69.44333,69.44333,1,1,1,3
EWMA-000372,15(예비건조기),2024-12-03 05:39:20,2024-12-03 05:39:20,1,5,70.98667,70.98667,0,1,0,1
EWMA-000373,15(예비건조기),2024-12-03 05:42:15,2024-12-03 05:42:15,1,5,68.30334,68.30334,0,1,1,2
EWMA-000374,15(예비건조기),2024-12-03 05:43:55,2024-12-03 05:43:55,1,5,68.65,68.65,1,1,1,3
EWMA-000375,15(예비건조기),2024-12-03 06:14:00,2024-12-03 06:14:00,1,5,72.39667,72.39667,0,1,1,2
EWMA-000376,15(예비건조기),2024-12-03 06:26:45,2024-12-03 06:26:45,1,5,69.17334,69.17334,1,1,1,3
EWMA-000377,15(예비건조기),2024-12-03 06:33:05,2024-12-03 06:33:05,1,5,66.76,66.76,1,1,1,3
EWMA-000378,15(예비건조기),2024-12-03 06:41:35,2024-12-03 06:41:35,1,5,71.28666,71.28666,0,1,0,1
EWMA-000379,15(예비건조기),2024-12-03 06:51:45,2024-12-03 06:51:45,1,5,65.753334,65.753334,1,1,0,2
EWMA-000380,15(예비건조기),2024-12-03 07:00:30,2024-12-03 07:00:30,1,5,68.53333,68.53333,1,1,0,2
EWMA-000381,15(예비건조기),2024-12-03 07:17:20,2024-12-03 07:17:20,1,5,66.00667,66.00667,1,1,0,2
EWMA-000382,15(예비건조기),2024-12-03 07:18:25,2024-12-03 07:18:25,1,5,66.26,66.26,1,1,0,2
EWMA-000383,15(예비건조기),2024-12-03 07:43:30,2024-12-03 07:43:30,1,5,65.21,65.21,1,1,1,3
EWMA-000384,15(예비건조기),2024-12-03 07:55:45,2024-12-03 07:55:45,1,5,66.723335,66.723335,1,1,1,3
EWMA-000385,15(예비건조기),2024-12-03 07:56:25,2024-12-03 07:56:25,1,5,66.18333,66.18333,1,1,1,3
EWMA-000386,15(예비건조기),2024-12-03 08:16:35,2024-12-03 08:16:35,1,5,63.079998,63.079998,1,1,0,2
EWMA-000387,15(예비건조기),2024-12-03 08:24:50,2024-12-03 08:24:50,1,5,63.92333,63.92333,1,1,1,3
EWMA-000388,15(예비건조기),2024-12-03 08:25:40,2024-12-03 08:25:40,1,5,67.66333,67.66333,1,1,1,3
EWMA-000389,15(예비건조기),2024-12-03 08:38:05,2024-12-03 08:38:05,1,5,69.09,69.09,1,1,0,2
EWMA-000390,15(예비건조기),2024-12-03 08:46:30,2024-12-03 08:46:30,1,5,68.05334,68.05334,1,1,1,3
EWMA-000391,15(예비건조기),2024-12-03 08:54:55,2024-12-03 08:54:55,1,5,68.07,68.07,1,1,1,3
EWMA-000392,15(예비건조기),2024-12-03 08:56:00,2024-12-03 08:56:00,1,5,66.956665,66.956665,1,1,0,2
EWMA-000393,15(예비건조기),2024-12-03 09:03:55,2024-12-03 09:03:55,1,5,66.583336,66.583336,1,1,1,3
EWMA-000394,15(예비건조기),2024-12-03 09:09:20,2024-12-03 09:09:20,1,5,66.02333,66.02333,1,1,1,3
EWMA-000395,15(예비건조기),2024-12-03 09:13:35,2024-12-03 09:13:35,1,5,70.29666,70.29666,0,1,0,1
EWMA-000396,15(예비건조기),2024-12-03 09:20:45,2024-12-03 09:20:45,1,5,67.96,67.96,0,1,1,2
EWMA-000397,15(예비건조기),2024-12-03 09:22:00,2024-12-03 09:22:00,1,5,71.683334,71.683334,0,1,0,1
EWMA-000398,15(예비건조기),2024-12-03 09:30:45,2024-12-03 09:30:45,1,5,72.37333,72.37333,0,1,0,1
EWMA-000399,15(예비건조기),2024-12-03 09:57:00,2024-12-03 09:57:00,1,5,64.37,64.37,1,1,1,3
EWMA-000400,15(예비건조기),2024-12-03 09:58:00,2024-12-03 09:58:00,1,5,65.89333,65.89333,1,1,1,3
EWMA-000401,15(예비건조기),2024-12-03 10:06:40,2024-12-03 10:06:40,1,5,64.96667,64.96667,1,1,1,3
EWMA-000402,15(예비건조기),2024-12-03 10:08:10,2024-12-03 10:08:10,1,5,65.09333,65.09333,1,1,0,2
EWMA-000403,15(예비건조기),2024-12-03 10:13:05,2024-12-03 10:13:05,1,5,67.166664,67.166664,0,1,1,2
EWMA-000404,15(예비건조기),2024-12-03 10:14:30,2024-12-03 10:14:30,1,5,68.096664,68.096664,1,1,0,2
EWMA-000405,15(예비건조기),2024-12-03 10:30:20,2024-12-03 10:30:20,1,5,71.933334,71.933334,0,1,1,2
EWMA-000406,15(예비건조기),2024-12-03 10:36:50,2024-12-03 10:36:50,1,5,68.42,68.42,1,1,0,2
EWMA-000407,15(예비건조기),2024-12-03 10:39:45,2024-12-03 10:39:45,1,5,71.253334,71.253334,1,1,1,3
EWMA-000408,15(예비건조기),2024-12-03 10:45:55,2024-12-03 10:45:55,1,5,67.62667,67.62667,1,1,1,3
EWMA-000409,15(예비건조기),2024-12-03 10:48:35,2024-12-03 10:48:35,1,5,69.26667,69.26667,0,1,0,1
EWMA-000410,15(예비건조기),2024-12-03 10:54:20,2024-12-03 10:54:20,1,5,72.793335,72.793335,0,1,1,2
EWMA-000411,15(예비건조기),2024-12-03 11:09:40,2024-12-03 11:09:40,1,5,67.473335,67.473335,1,1,1,3
EWMA-000412,15(예비건조기),2024-12-03 11:12:50,2024-12-03 11:12:50,1,5,67.37333,67.37333,1,1,1,3
EWMA-000413,15(예비건조기),2024-12-03 11:27:50,2024-12-03 11:27:50,1,5,67.87333,67.87333,1,1,0,2
EWMA-000414,15(예비건조기),2024-12-03 11:28:05,2024-12-03 11:28:05,1,5,62.99,62.99,1,1,1,3
EWMA-000415,15(예비건조기),2024-12-03 11:45:45,2024-12-03 11:45:45,1,5,65.89,65.89,1,1,1,3
EWMA-000416,15(예비건조기),2024-12-03 11:55:20,2024-12-03 11:55:20,1,5,69.59667,69.59667,1,1,1,3
EWMA-000417,15(예비건조기),2024-12-03 11:57:55,2024-12-03 11:57:55,1,5,66.39,66.39,1,1,0,2
EWMA-000418,15(예비건조기),2024-12-03 12:07:50,2024-12-03 12:07:50,1,5,66.35333,66.35333,1,1,1,3
EWMA-000419,15(예비건조기),2024-12-03 12:15:05,2024-12-03 12:15:05,1,5,73.153336,73.153336,0,1,0,1
EWMA-000420,15(예비건조기),2024-12-03 12:18:35,2024-12-03 12:18:35,1,5,64.293335,64.293335,1,1,1,3
EWMA-000421,15(예비건조기),2024-12-03 12:22:55,2024-12-03 12:22:55,1,5,69.71,69.71,0,1,0,1
EWMA-000422,15(예비건조기),2024-12-03 12:24:05,2024-12-03 12:24:05,1,5,64.723335,64.723335,1,1,0,2
EWMA-000423,15(예비건조기),2024-12-03 12:29:00,2024-12-03 12:29:00,1,5,61.710003,61.710003,1,1,1,3
EWMA-000424,15(예비건조기),2024-12-03 12:35:50,2024-12-03 12:35:50,1,5,69.253334,69.253334,0,1,0,1
EWMA-000425,15(예비건조기),2024-12-03 12:41:50,2024-12-03 12:41:50,1,5,72.05334,72.05334,0,1,0,1
EWMA-000426,15(예비건조기),2024-12-03 12:42:45,2024-12-03 12:42:45,1,5,67.28667,67.28667,1,1,0,2
EWMA-000427,15(예비건조기),2024-12-03 12:45:45,2024-12-03 12:45:45,1,5,64.65667,64.65667,1,1,1,3
EWMA-000428,15(예비건조기),2024-12-03 13:01:15,2024-12-03 13:01:15,1,5,66.36667,66.36667,1,1,0,2
EWMA-000429,15(예비건조기),2024-12-03 13:02:00,2024-12-03 13:02:00,1,5,68.72666,68.72666,1,1,0,2
EWMA-000430,15(예비건조기),2024-12-03 13:04:25,2024-12-03 13:04:25,1,5,68.62,68.62,1,1,1,3
EWMA-000431,15(예비건조기),2024-12-03 13:14:20,2024-12-03 13:14:20,1,5,66.67667,66.67667,1,1,1,3
EWMA-000432,15(예비건조기),2024-12-03 13:38:10,2024-12-03 13:38:10,1,5,65.956665,65.956665,1,1,0,2
EWMA-000433,15(예비건조기),2024-12-03 13:42:15,2024-12-03 13:42:15,1,5,65.36667,65.36667,1,1,1,3
